asin,reviewer_id
359.0,382.0
411.0,428.0
1455.0,428.0
955.0,428.0
906.0,428.0
52.0,428.0
703.0,428.0
515.0,428.0
1104.0,428.0
525.0,428.0
23.0,814.0
539.0,814.0
169.0,814.0
74.0,814.0
1117.0,814.0
1639.0,285.0
1453.0,285.0
997.0,285.0
1146.0,285.0
336.0,285.0
505.0,285.0
1334.0,285.0
1651.0,285.0
1073.0,285.0
399.0,285.0
1137.0,285.0
1011.0,285.0
391.0,0.0
158.0,0.0
614.0,0.0
190.0,0.0
10.0,0.0
1685.0,0.0
4.0,0.0
1665.0,0.0
970.0,0.0
910.0,0.0
245.0,0.0
689.0,0.0
1355.0,0.0
1476.0,0.0
646.0,0.0
896.0,0.0
853.0,0.0
594.0,0.0
136.0,0.0
340.0,0.0
266.0,0.0
65.0,0.0
114.0,0.0
1603.0,0.0
1167.0,0.0
508.0,0.0
353.0,0.0
381.0,0.0
1263.0,0.0
645.0,0.0
396.0,0.0
50.0,0.0
117.0,0.0
1106.0,0.0
171.0,0.0
154.0,0.0
1564.0,0.0
1559.0,0.0
180.0,0.0
1049.0,0.0
1429.0,0.0
24.0,0.0
20.0,0.0
36.0,0.0
78.0,0.0
64.0,0.0
11.0,0.0
713.0,0.0
14.0,0.0
644.0,0.0
216.0,0.0
44.0,0.0
565.0,0.0
1.0,0.0
87.0,0.0
918.0,0.0
39.0,0.0
461.0,0.0
1646.0,0.0
780.0,0.0
162.0,0.0
67.0,0.0
119.0,0.0
385.0,0.0
788.0,0.0
1152.0,0.0
12.0,0.0
88.0,0.0
269.0,0.0
106.0,0.0
964.0,0.0
1186.0,0.0
1373.0,0.0
45.0,0.0
213.0,0.0
90.0,0.0
68.0,0.0
701.0,0.0
277.0,0.0
3.0,0.0
477.0,0.0
521.0,0.0
33.0,0.0
602.0,0.0
502.0,0.0
506.0,0.0
1041.0,0.0
965.0,0.0
205.0,0.0
110.0,0.0
0.0,0.0
318.0,0.0
998.0,0.0
1419.0,0.0
398.0,0.0
281.0,0.0
737.0,0.0
7.0,0.0
342.0,0.0
1391.0,0.0
1288.0,0.0
160.0,0.0
155.0,0.0
23.0,0.0
1380.0,0.0
367.0,0.0
125.0,0.0
682.0,0.0
603.0,0.0
279.0,0.0
744.0,0.0
179.0,0.0
1275.0,0.0
1256.0,0.0
47.0,0.0
9.0,0.0
637.0,0.0
19.0,0.0
1622.0,0.0
43.0,0.0
444.0,0.0
545.0,0.0
474.0,0.0
54.0,0.0
1518.0,0.0
187.0,0.0
934.0,0.0
6.0,0.0
98.0,0.0
286.0,0.0
1054.0,0.0
450.0,0.0
972.0,0.0
40.0,0.0
539.0,0.0
344.0,0.0
75.0,0.0
1374.0,0.0
52.0,0.0
1673.0,0.0
929.0,0.0
16.0,0.0
234.0,0.0
142.0,0.0
77.0,0.0
124.0,0.0
531.0,0.0
134.0,0.0
53.0,0.0
70.0,0.0
1301.0,0.0
1089.0,0.0
912.0,0.0
13.0,0.0
913.0,0.0
1423.0,0.0
21.0,0.0
95.0,0.0
772.0,0.0
489.0,0.0
1342.0,0.0
402.0,0.0
371.0,0.0
966.0,0.0
316.0,0.0
89.0,0.0
436.0,0.0
99.0,0.0
304.0,0.0
488.0,0.0
586.0,0.0
1269.0,0.0
397.0,0.0
504.0,0.0
844.0,0.0
94.0,0.0
221.0,0.0
875.0,0.0
476.0,0.0
432.0,0.0
140.0,0.0
263.0,0.0
1130.0,0.0
150.0,0.0
655.0,0.0
312.0,0.0
81.0,0.0
8.0,0.0
253.0,0.0
941.0,0.0
575.0,0.0
57.0,0.0
370.0,0.0
741.0,0.0
405.0,0.0
533.0,0.0
361.0,0.0
330.0,0.0
207.0,0.0
393.0,0.0
274.0,0.0
228.0,0.0
105.0,0.0
97.0,0.0
192.0,0.0
326.0,0.0
71.0,0.0
108.0,0.0
1093.0,0.0
732.0,0.0
29.0,0.0
148.0,0.0
587.0,0.0
1621.0,0.0
413.0,0.0
1289.0,0.0
493.0,0.0
58.0,0.0
15.0,0.0
254.0,0.0
549.0,0.0
968.0,0.0
1056.0,0.0
42.0,0.0
1042.0,0.0
121.0,0.0
147.0,0.0
1642.0,0.0
368.0,0.0
223.0,0.0
79.0,0.0
329.0,0.0
201.0,0.0
569.0,0.0
514.0,0.0
109.0,0.0
1158.0,0.0
962.0,0.0
1511.0,0.0
222.0,0.0
194.0,0.0
299.0,0.0
311.0,0.0
25.0,0.0
394.0,0.0
233.0,0.0
240.0,0.0
597.0,0.0
465.0,0.0
787.0,0.0
38.0,0.0
225.0,0.0
485.0,0.0
453.0,0.0
127.0,0.0
915.0,0.0
235.0,0.0
2.0,0.0
113.0,0.0
680.0,0.0
1220.0,0.0
1600.0,0.0
666.0,0.0
686.0,0.0
421.0,0.0
1575.0,0.0
363.0,0.0
1190.0,0.0
408.0,0.0
1592.0,0.0
270.0,0.0
49.0,0.0
578.0,0.0
27.0,0.0
826.0,0.0
100.0,0.0
188.0,0.0
447.0,0.0
692.0,0.0
1560.0,0.0
938.0,0.0
63.0,0.0
1595.0,0.0
1529.0,0.0
419.0,0.0
980.0,0.0
953.0,0.0
131.0,0.0
1442.0,0.0
834.0,0.0
37.0,0.0
32.0,0.0
243.0,0.0
862.0,0.0
26.0,0.0
818.0,0.0
1184.0,668.0
697.0,668.0
1309.0,668.0
428.0,668.0
327.0,668.0
1016.0,668.0
881.0,562.0
1241.0,562.0
484.0,562.0
18.0,562.0
1313.0,562.0
723.0,562.0
440.0,562.0
152.0,563.0
23.0,563.0
56.0,563.0
720.0,563.0
147.0,563.0
604.0,563.0
49.0,563.0
1506.0,815.0
1416.0,815.0
141.0,815.0
1676.0,815.0
168.0,815.0
69.0,816.0
21.0,816.0
562.0,816.0
526.0,816.0
167.0,816.0
997.0,669.0
107.0,669.0
220.0,669.0
233.0,669.0
535.0,669.0
1649.0,669.0
664.0,817.0
308.0,817.0
1262.0,817.0
178.0,817.0
893.0,817.0
1681.0,482.0
220.0,482.0
688.0,482.0
1584.0,482.0
1402.0,482.0
1651.0,482.0
779.0,482.0
2.0,482.0
615.0,168.0
232.0,168.0
227.0,168.0
497.0,168.0
200.0,168.0
0.0,168.0
5.0,168.0
1457.0,168.0
1410.0,168.0
1027.0,168.0
1071.0,168.0
592.0,168.0
268.0,168.0
1160.0,168.0
1609.0,168.0
59.0,168.0
1104.0,168.0
374.0,168.0
635.0,168.0
349.0,818.0
637.0,818.0
373.0,818.0
1551.0,818.0
1137.0,818.0
1359.0,204.0
1026.0,204.0
502.0,204.0
1471.0,204.0
892.0,204.0
934.0,204.0
1387.0,204.0
108.0,204.0
104.0,204.0
1292.0,204.0
486.0,204.0
903.0,204.0
109.0,204.0
333.0,204.0
1490.0,204.0
880.0,204.0
957.0,483.0
1229.0,483.0
28.0,483.0
884.0,483.0
1278.0,483.0
438.0,483.0
416.0,483.0
426.0,483.0
785.0,335.0
1462.0,335.0
697.0,335.0
347.0,335.0
423.0,335.0
849.0,335.0
687.0,335.0
932.0,335.0
1350.0,335.0
1385.0,335.0
1356.0,335.0
1265.0,670.0
917.0,670.0
347.0,670.0
796.0,670.0
940.0,670.0
2.0,670.0
483.0,259.0
697.0,259.0
171.0,259.0
185.0,259.0
1333.0,259.0
199.0,259.0
1174.0,259.0
630.0,259.0
562.0,259.0
538.0,259.0
1627.0,259.0
669.0,259.0
374.0,259.0
999.0,819.0
406.0,819.0
1126.0,819.0
57.0,819.0
1478.0,819.0
1129.0,429.0
212.0,429.0
898.0,429.0
315.0,429.0
1061.0,429.0
1627.0,429.0
802.0,429.0
233.0,429.0
1452.0,429.0
24.0,820.0
1407.0,820.0
1105.0,820.0
932.0,820.0
559.0,820.0
66.0,383.0
0.0,383.0
56.0,383.0
145.0,383.0
437.0,383.0
763.0,383.0
1657.0,383.0
1118.0,383.0
1628.0,383.0
880.0,383.0
391.0,484.0
1411.0,484.0
1598.0,484.0
808.0,484.0
110.0,484.0
103.0,484.0
1544.0,484.0
258.0,484.0
821.0,286.0
1407.0,286.0
22.0,286.0
914.0,286.0
212.0,286.0
1174.0,286.0
1043.0,286.0
630.0,286.0
326.0,286.0
1019.0,286.0
846.0,286.0
374.0,286.0
970.0,21.0
65.0,21.0
183.0,21.0
180.0,21.0
24.0,21.0
433.0,21.0
644.0,21.0
358.0,21.0
565.0,21.0
87.0,21.0
293.0,21.0
964.0,21.0
41.0,21.0
602.0,21.0
965.0,21.0
110.0,21.0
318.0,21.0
324.0,21.0
189.0,21.0
22.0,21.0
160.0,21.0
510.0,21.0
5.0,21.0
86.0,21.0
52.0,21.0
16.0,21.0
142.0,21.0
1048.0,21.0
1187.0,21.0
13.0,21.0
772.0,21.0
402.0,21.0
966.0,21.0
316.0,21.0
478.0,21.0
276.0,21.0
291.0,21.0
370.0,21.0
801.0,21.0
105.0,21.0
108.0,21.0
15.0,21.0
368.0,21.0
35.0,21.0
465.0,21.0
127.0,21.0
2.0,21.0
113.0,21.0
412.0,21.0
1595.0,21.0
419.0,21.0
599.0,21.0
415.0,21.0
1658.0,205.0
1109.0,205.0
1615.0,205.0
1415.0,205.0
383.0,205.0
1139.0,205.0
863.0,205.0
691.0,205.0
652.0,205.0
532.0,205.0
182.0,205.0
258.0,205.0
1375.0,205.0
2.0,205.0
1176.0,205.0
1202.0,205.0
250.0,485.0
1163.0,485.0
984.0,485.0
668.0,485.0
532.0,485.0
617.0,485.0
814.0,485.0
1390.0,485.0
17.0,564.0
1570.0,564.0
97.0,564.0
303.0,564.0
496.0,564.0
877.0,564.0
1424.0,564.0
707.0,222.0
293.0,222.0
1485.0,222.0
22.0,222.0
1611.0,222.0
1440.0,222.0
899.0,222.0
476.0,222.0
207.0,222.0
805.0,222.0
228.0,222.0
326.0,222.0
507.0,222.0
1017.0,222.0
178.0,222.0
997.0,430.0
573.0,430.0
1122.0,430.0
93.0,430.0
663.0,430.0
1023.0,430.0
726.0,430.0
1283.0,430.0
1652.0,430.0
735.0,486.0
955.0,486.0
1353.0,486.0
282.0,486.0
268.0,486.0
203.0,486.0
469.0,486.0
1609.0,486.0
10.0,6.0
910.0,6.0
1476.0,6.0
1007.0,6.0
848.0,6.0
114.0,6.0
314.0,6.0
180.0,6.0
821.0,6.0
20.0,6.0
36.0,6.0
78.0,6.0
11.0,6.0
14.0,6.0
565.0,6.0
87.0,6.0
39.0,6.0
162.0,6.0
12.0,6.0
88.0,6.0
90.0,6.0
3.0,6.0
0.0,6.0
324.0,6.0
398.0,6.0
7.0,6.0
155.0,6.0
23.0,6.0
125.0,6.0
179.0,6.0
47.0,6.0
9.0,6.0
157.0,6.0
637.0,6.0
196.0,6.0
450.0,6.0
1013.0,6.0
52.0,6.0
16.0,6.0
77.0,6.0
70.0,6.0
21.0,6.0
316.0,6.0
89.0,6.0
613.0,6.0
55.0,6.0
476.0,6.0
702.0,6.0
30.0,6.0
268.0,6.0
741.0,6.0
207.0,6.0
362.0,6.0
105.0,6.0
71.0,6.0
29.0,6.0
1621.0,6.0
15.0,6.0
471.0,6.0
186.0,6.0
1044.0,6.0
109.0,6.0
25.0,6.0
251.0,6.0
61.0,6.0
38.0,6.0
59.0,6.0
2.0,6.0
1454.0,6.0
1533.0,6.0
686.0,6.0
363.0,6.0
270.0,6.0
705.0,6.0
1443.0,6.0
32.0,6.0
862.0,6.0
26.0,6.0
1365.0,671.0
1110.0,671.0
428.0,671.0
1408.0,671.0
261.0,671.0
1176.0,671.0
1099.0,223.0
164.0,223.0
133.0,223.0
365.0,223.0
227.0,223.0
107.0,223.0
0.0,223.0
145.0,223.0
897.0,223.0
1446.0,223.0
683.0,223.0
532.0,223.0
890.0,223.0
734.0,223.0
116.0,223.0
1184.0,565.0
227.0,565.0
1181.0,565.0
300.0,565.0
1036.0,565.0
425.0,565.0
695.0,565.0
785.0,672.0
336.0,672.0
955.0,672.0
668.0,672.0
745.0,672.0
469.0,672.0
1306.0,431.0
1640.0,431.0
297.0,431.0
989.0,431.0
306.0,431.0
206.0,431.0
1346.0,431.0
1588.0,431.0
1652.0,431.0
1513.0,487.0
1541.0,487.0
62.0,487.0
488.0,487.0
72.0,487.0
1210.0,487.0
456.0,487.0
1305.0,487.0
28.0,488.0
365.0,488.0
111.0,488.0
883.0,488.0
874.0,488.0
1504.0,488.0
1570.0,488.0
1532.0,488.0
133.0,336.0
164.0,336.0
24.0,336.0
782.0,336.0
39.0,336.0
881.0,336.0
16.0,336.0
1425.0,336.0
981.0,336.0
104.0,336.0
752.0,336.0
289.0,384.0
347.0,384.0
1598.0,384.0
1372.0,384.0
1397.0,384.0
1458.0,384.0
262.0,384.0
1119.0,384.0
1217.0,384.0
131.0,384.0
876.0,287.0
65.0,287.0
464.0,287.0
1095.0,287.0
1039.0,287.0
704.0,287.0
691.0,287.0
1284.0,287.0
567.0,287.0
1076.0,287.0
1431.0,287.0
149.0,287.0
36.0,288.0
909.0,288.0
1067.0,288.0
248.0,288.0
1367.0,288.0
84.0,288.0
137.0,288.0
6.0,288.0
379.0,288.0
378.0,288.0
202.0,288.0
727.0,288.0
1590.0,260.0
659.0,260.0
1553.0,260.0
45.0,260.0
889.0,260.0
294.0,260.0
177.0,260.0
935.0,260.0
95.0,260.0
1080.0,260.0
452.0,260.0
1076.0,260.0
727.0,260.0
1204.0,224.0
158.0,224.0
46.0,224.0
1268.0,224.0
853.0,224.0
917.0,224.0
20.0,224.0
17.0,224.0
298.0,224.0
868.0,224.0
1389.0,224.0
1120.0,224.0
254.0,224.0
1176.0,224.0
1601.0,224.0
227.0,821.0
629.0,821.0
255.0,821.0
2.0,821.0
1264.0,821.0
46.0,103.0
66.0,103.0
314.0,103.0
39.0,103.0
107.0,103.0
448.0,103.0
17.0,103.0
176.0,103.0
735.0,103.0
0.0,103.0
845.0,103.0
721.0,103.0
605.0,103.0
572.0,103.0
350.0,103.0
570.0,103.0
16.0,103.0
1570.0,103.0
537.0,103.0
268.0,103.0
1638.0,103.0
168.0,103.0
58.0,103.0
258.0,103.0
974.0,103.0
675.0,103.0
1609.0,103.0
517.0,103.0
768.0,103.0
1678.0,489.0
1339.0,489.0
1.0,489.0
470.0,489.0
103.0,489.0
196.0,489.0
1296.0,489.0
726.0,489.0
190.0,191.0
1300.0,191.0
588.0,191.0
1254.0,191.0
707.0,191.0
435.0,191.0
152.0,191.0
650.0,191.0
1280.0,191.0
1637.0,191.0
398.0,191.0
1543.0,191.0
1348.0,191.0
1413.0,191.0
172.0,191.0
986.0,191.0
993.0,191.0
322.0,179.0
232.0,179.0
952.0,179.0
1660.0,179.0
173.0,179.0
278.0,179.0
314.0,179.0
698.0,179.0
14.0,179.0
636.0,179.0
817.0,179.0
827.0,179.0
820.0,179.0
123.0,179.0
268.0,179.0
1672.0,179.0
790.0,179.0
1037.0,179.0
689.0,673.0
1295.0,673.0
1503.0,673.0
1501.0,673.0
30.0,673.0
745.0,673.0
674.0,385.0
438.0,385.0
636.0,385.0
400.0,385.0
991.0,385.0
1077.0,385.0
1414.0,385.0
1408.0,385.0
633.0,385.0
409.0,385.0
24.0,432.0
1.0,432.0
1604.0,432.0
1474.0,432.0
1457.0,432.0
328.0,432.0
656.0,432.0
1645.0,432.0
359.0,432.0
232.0,566.0
1573.0,566.0
137.0,566.0
1248.0,566.0
228.0,566.0
1563.0,566.0
1557.0,566.0
0.0,822.0
1163.0,822.0
1128.0,822.0
188.0,822.0
447.0,822.0
1116.0,823.0
1034.0,823.0
763.0,823.0
1406.0,823.0
127.0,823.0
1001.0,674.0
289.0,674.0
1324.0,674.0
611.0,674.0
1428.0,674.0
648.0,674.0
775.0,289.0
1513.0,289.0
111.0,289.0
1550.0,289.0
1433.0,289.0
356.0,289.0
99.0,289.0
724.0,289.0
325.0,289.0
1328.0,289.0
858.0,289.0
1390.0,289.0
28.0,337.0
1513.0,337.0
636.0,337.0
214.0,337.0
874.0,337.0
1569.0,337.0
327.0,337.0
323.0,337.0
940.0,337.0
1328.0,337.0
255.0,337.0
811.0,824.0
62.0,824.0
242.0,824.0
170.0,824.0
520.0,824.0
677.0,675.0
33.0,675.0
584.0,675.0
81.0,675.0
1408.0,675.0
1138.0,675.0
516.0,676.0
248.0,676.0
80.0,676.0
18.0,676.0
255.0,676.0
1390.0,676.0
1448.0,290.0
404.0,290.0
1465.0,290.0
477.0,290.0
22.0,290.0
23.0,290.0
89.0,290.0
257.0,290.0
812.0,290.0
422.0,290.0
343.0,290.0
83.0,290.0
404.0,225.0
1558.0,225.0
226.0,225.0
446.0,225.0
22.0,225.0
170.0,225.0
662.0,225.0
844.0,225.0
140.0,225.0
622.0,225.0
1472.0,225.0
1460.0,225.0
960.0,225.0
512.0,225.0
1216.0,225.0
391.0,3.0
151.0,3.0
614.0,3.0
910.0,3.0
364.0,3.0
1565.0,3.0
791.0,3.0
73.0,3.0
594.0,3.0
114.0,3.0
1106.0,3.0
171.0,3.0
180.0,3.0
1049.0,3.0
821.0,3.0
24.0,3.0
20.0,3.0
36.0,3.0
175.0,3.0
11.0,3.0
565.0,3.0
67.0,3.0
12.0,3.0
106.0,3.0
293.0,3.0
45.0,3.0
90.0,3.0
477.0,3.0
33.0,3.0
205.0,3.0
110.0,3.0
0.0,3.0
318.0,3.0
51.0,3.0
302.0,3.0
1288.0,3.0
155.0,3.0
600.0,3.0
125.0,3.0
1535.0,3.0
510.0,3.0
153.0,3.0
1275.0,3.0
19.0,3.0
545.0,3.0
126.0,3.0
401.0,3.0
6.0,3.0
722.0,3.0
360.0,3.0
344.0,3.0
836.0,3.0
1013.0,3.0
16.0,3.0
193.0,3.0
124.0,3.0
134.0,3.0
748.0,3.0
13.0,3.0
95.0,3.0
489.0,3.0
371.0,3.0
640.0,3.0
1269.0,3.0
397.0,3.0
94.0,3.0
875.0,3.0
140.0,3.0
1571.0,3.0
1030.0,3.0
150.0,3.0
8.0,3.0
533.0,3.0
757.0,3.0
274.0,3.0
228.0,3.0
192.0,3.0
108.0,3.0
1183.0,3.0
1326.0,3.0
403.0,3.0
373.0,3.0
58.0,3.0
843.0,3.0
121.0,3.0
303.0,3.0
1434.0,3.0
313.0,3.0
346.0,3.0
109.0,3.0
222.0,3.0
434.0,3.0
299.0,3.0
25.0,3.0
1070.0,3.0
394.0,3.0
38.0,3.0
184.0,3.0
127.0,3.0
556.0,3.0
113.0,3.0
1220.0,3.0
144.0,3.0
728.0,3.0
341.0,3.0
900.0,3.0
421.0,3.0
363.0,3.0
27.0,3.0
1216.0,3.0
63.0,3.0
1595.0,3.0
131.0,3.0
415.0,3.0
37.0,3.0
26.0,3.0
818.0,3.0
4.0,567.0
107.0,567.0
0.0,567.0
515.0,567.0
1656.0,567.0
675.0,567.0
300.0,567.0
185.0,433.0
1.0,433.0
733.0,433.0
31.0,433.0
0.0,433.0
93.0,433.0
1248.0,433.0
890.0,433.0
61.0,433.0
1243.0,490.0
906.0,490.0
1410.0,490.0
888.0,490.0
676.0,490.0
300.0,490.0
59.0,490.0
535.0,490.0
1681.0,135.0
66.0,135.0
700.0,135.0
823.0,135.0
1139.0,135.0
14.0,135.0
107.0,135.0
17.0,135.0
0.0,135.0
696.0,135.0
1208.0,135.0
537.0,135.0
515.0,135.0
410.0,135.0
337.0,135.0
723.0,135.0
168.0,135.0
334.0,135.0
394.0,135.0
535.0,135.0
1092.0,135.0
247.0,135.0
1451.0,135.0
239.0,135.0
1648.0,491.0
133.0,491.0
164.0,491.0
145.0,491.0
1446.0,491.0
1602.0,491.0
1119.0,491.0
695.0,491.0
107.0,243.0
17.0,243.0
0.0,243.0
688.0,243.0
859.0,243.0
19.0,243.0
1446.0,243.0
1027.0,243.0
1384.0,243.0
407.0,243.0
890.0,243.0
535.0,243.0
2.0,243.0
116.0,243.0
87.0,825.0
39.0,825.0
924.0,825.0
1011.0,825.0
1173.0,825.0
10.0,85.0
317.0,85.0
64.0,85.0
14.0,85.0
12.0,85.0
3.0,85.0
0.0,85.0
51.0,85.0
155.0,85.0
230.0,85.0
9.0,85.0
1175.0,85.0
92.0,85.0
6.0,85.0
315.0,85.0
553.0,85.0
53.0,85.0
246.0,85.0
221.0,85.0
150.0,85.0
410.0,85.0
29.0,85.0
48.0,85.0
1061.0,85.0
35.0,85.0
559.0,85.0
1470.0,85.0
34.0,85.0
144.0,85.0
415.0,85.0
37.0,85.0
26.0,85.0
10.0,104.0
60.0,104.0
128.0,104.0
50.0,104.0
754.0,104.0
64.0,104.0
11.0,104.0
12.0,104.0
7.0,104.0
9.0,104.0
187.0,104.0
115.0,104.0
6.0,104.0
202.0,104.0
193.0,104.0
53.0,104.0
246.0,104.0
304.0,104.0
221.0,104.0
432.0,104.0
551.0,104.0
192.0,104.0
29.0,104.0
129.0,104.0
25.0,104.0
240.0,104.0
284.0,104.0
82.0,104.0
34.0,104.0
10.0,42.0
896.0,42.0
60.0,42.0
238.0,42.0
754.0,42.0
64.0,42.0
175.0,42.0
11.0,42.0
12.0,42.0
3.0,42.0
1091.0,42.0
883.0,42.0
737.0,42.0
7.0,42.0
9.0,42.0
1029.0,42.0
43.0,42.0
92.0,42.0
115.0,42.0
6.0,42.0
395.0,42.0
202.0,42.0
193.0,42.0
53.0,42.0
593.0,42.0
70.0,42.0
13.0,42.0
304.0,42.0
221.0,42.0
8.0,42.0
192.0,42.0
29.0,42.0
413.0,42.0
313.0,42.0
129.0,42.0
25.0,42.0
762.0,42.0
240.0,42.0
61.0,42.0
38.0,42.0
82.0,42.0
1663.0,492.0
791.0,492.0
106.0,492.0
165.0,492.0
288.0,492.0
1375.0,492.0
2.0,492.0
1173.0,492.0
190.0,493.0
128.0,493.0
1200.0,493.0
350.0,493.0
450.0,493.0
1251.0,493.0
233.0,493.0
954.0,493.0
28.0,494.0
24.0,494.0
1200.0,494.0
444.0,494.0
1045.0,494.0
1130.0,494.0
1251.0,494.0
954.0,494.0
1462.0,677.0
347.0,677.0
1207.0,677.0
1677.0,677.0
1486.0,677.0
1393.0,677.0
80.0,826.0
315.0,826.0
1478.0,826.0
730.0,826.0
963.0,826.0
876.0,495.0
869.0,495.0
1372.0,495.0
1405.0,495.0
1079.0,495.0
253.0,495.0
959.0,495.0
49.0,495.0
46.0,111.0
1304.0,111.0
218.0,111.0
1122.0,111.0
152.0,111.0
1218.0,111.0
1441.0,111.0
31.0,111.0
0.0,111.0
548.0,111.0
125.0,111.0
250.0,111.0
572.0,111.0
944.0,111.0
280.0,111.0
1312.0,111.0
899.0,111.0
94.0,111.0
763.0,111.0
1643.0,111.0
978.0,111.0
1311.0,111.0
1014.0,111.0
430.0,111.0
1445.0,111.0
961.0,111.0
1452.0,111.0
610.0,111.0
1338.0,827.0
819.0,827.0
280.0,827.0
72.0,827.0
1464.0,827.0
173.0,828.0
769.0,828.0
1569.0,828.0
1193.0,828.0
1014.0,828.0
867.0,829.0
654.0,829.0
280.0,829.0
1193.0,829.0
1464.0,829.0
1338.0,830.0
280.0,830.0
72.0,830.0
1464.0,830.0
1036.0,830.0
158.0,7.0
69.0,7.0
1685.0,7.0
910.0,7.0
256.0,7.0
266.0,7.0
60.0,7.0
111.0,7.0
217.0,7.0
1429.0,7.0
78.0,7.0
349.0,7.0
678.0,7.0
152.0,7.0
119.0,7.0
788.0,7.0
68.0,7.0
881.0,7.0
110.0,7.0
1133.0,7.0
189.0,7.0
1380.0,7.0
1050.0,7.0
367.0,7.0
1196.0,7.0
1584.0,7.0
510.0,7.0
283.0,7.0
138.0,7.0
778.0,7.0
84.0,7.0
47.0,7.0
1349.0,7.0
126.0,7.0
406.0,7.0
389.0,7.0
18.0,7.0
929.0,7.0
736.0,7.0
878.0,7.0
13.0,7.0
1670.0,7.0
491.0,7.0
985.0,7.0
475.0,7.0
1053.0,7.0
803.0,7.0
312.0,7.0
388.0,7.0
8.0,7.0
253.0,7.0
57.0,7.0
468.0,7.0
323.0,7.0
825.0,7.0
393.0,7.0
622.0,7.0
366.0,7.0
1567.0,7.0
647.0,7.0
121.0,7.0
601.0,7.0
727.0,7.0
219.0,7.0
676.0,7.0
301.0,7.0
83.0,7.0
96.0,7.0
208.0,7.0
341.0,7.0
980.0,7.0
599.0,7.0
1271.0,7.0
1477.0,7.0
869.0,338.0
135.0,338.0
52.0,338.0
1297.0,338.0
703.0,338.0
1277.0,338.0
860.0,338.0
469.0,338.0
1508.0,338.0
810.0,338.0
377.0,338.0
158.0,678.0
314.0,678.0
1422.0,678.0
23.0,678.0
1194.0,678.0
1428.0,678.0
1549.0,831.0
817.0,831.0
93.0,831.0
42.0,831.0
325.0,831.0
10.0,78.0
60.0,78.0
12.0,78.0
45.0,78.0
277.0,78.0
3.0,78.0
0.0,78.0
51.0,78.0
23.0,78.0
9.0,78.0
1175.0,78.0
355.0,78.0
92.0,78.0
315.0,78.0
202.0,78.0
53.0,78.0
246.0,78.0
586.0,78.0
221.0,78.0
55.0,78.0
150.0,78.0
507.0,78.0
29.0,78.0
48.0,78.0
35.0,78.0
222.0,78.0
559.0,78.0
225.0,78.0
34.0,78.0
144.0,78.0
686.0,78.0
415.0,78.0
37.0,78.0
46.0,679.0
1663.0,679.0
411.0,679.0
297.0,679.0
904.0,679.0
805.0,679.0
800.0,832.0
125.0,832.0
1653.0,832.0
592.0,832.0
1627.0,832.0
1097.0,434.0
1223.0,434.0
242.0,434.0
1591.0,434.0
750.0,434.0
1292.0,434.0
1022.0,434.0
971.0,434.0
131.0,434.0
1.0,435.0
1417.0,435.0
93.0,435.0
691.0,435.0
888.0,435.0
413.0,435.0
1674.0,435.0
255.0,435.0
1587.0,435.0
50.0,79.0
10.0,79.0
60.0,79.0
864.0,79.0
171.0,79.0
44.0,79.0
12.0,79.0
1191.0,79.0
3.0,79.0
324.0,79.0
883.0,79.0
7.0,79.0
9.0,79.0
43.0,79.0
92.0,79.0
115.0,79.0
6.0,79.0
395.0,79.0
53.0,79.0
748.0,79.0
1342.0,79.0
221.0,79.0
905.0,79.0
85.0,79.0
15.0,79.0
129.0,79.0
434.0,79.0
149.0,79.0
25.0,79.0
38.0,79.0
485.0,79.0
34.0,79.0
63.0,79.0
969.0,568.0
141.0,568.0
1405.0,568.0
819.0,568.0
1071.0,568.0
585.0,568.0
866.0,568.0
821.0,680.0
12.0,680.0
1542.0,680.0
305.0,680.0
673.0,680.0
8.0,680.0
1648.0,169.0
464.0,169.0
1223.0,169.0
767.0,169.0
1026.0,169.0
659.0,169.0
244.0,169.0
1361.0,169.0
1241.0,169.0
1175.0,169.0
424.0,169.0
441.0,169.0
228.0,169.0
201.0,169.0
1539.0,169.0
59.0,169.0
1220.0,169.0
1107.0,169.0
527.0,169.0
753.0,291.0
1340.0,291.0
1634.0,291.0
1501.0,291.0
1633.0,291.0
630.0,291.0
731.0,291.0
838.0,291.0
1613.0,291.0
61.0,291.0
116.0,291.0
252.0,291.0
1024.0,206.0
917.0,206.0
698.0,206.0
704.0,206.0
1636.0,206.0
652.0,206.0
249.0,206.0
193.0,206.0
936.0,206.0
323.0,206.0
860.0,206.0
1112.0,206.0
1104.0,206.0
382.0,206.0
473.0,206.0
239.0,206.0
1057.0,226.0
1204.0,226.0
1395.0,226.0
1474.0,226.0
204.0,226.0
1561.0,226.0
282.0,226.0
1016.0,226.0
621.0,226.0
860.0,226.0
469.0,226.0
726.0,226.0
2.0,226.0
1645.0,226.0
880.0,226.0
1565.0,28.0
237.0,28.0
594.0,28.0
128.0,28.0
1097.0,28.0
1678.0,28.0
864.0,28.0
1263.0,28.0
1.0,28.0
215.0,28.0
67.0,28.0
293.0,28.0
776.0,28.0
68.0,28.0
516.0,28.0
189.0,28.0
22.0,28.0
56.0,28.0
603.0,28.0
683.0,28.0
934.0,28.0
595.0,28.0
139.0,28.0
356.0,28.0
742.0,28.0
551.0,28.0
803.0,28.0
8.0,28.0
941.0,28.0
271.0,28.0
905.0,28.0
