userId,productId,Rating
A231WM2Z2JL0U3,B00005OL85,5.0
A231WM2Z2JL0U3,B00005OMN0,5.0
A25HBO5V8S8SEA,B00005OMXW,5.0
AT6CZDCP4TRGA,B00005OMZ7,3.0
A25HBO5V8S8SEA,B00005OMZJ,5.0
A1RPTVW5VEOSI,B00005OMZL,5.0
A231WM2Z2JL0U3,B00005OMZN,3.0
A1RPTVW5VEOSI,B00005OMZO,5.0
A231WM2Z2JL0U3,B00005OMZT,5.0
A5JLAU2ARJ0BO,B00005OP2T,5.0
A231WM2Z2JL0U3,B00005OQMO,4.0
AGHZXQL9F94T9,B00005OQMO,5.0
A1RPTVW5VEOSI,B00005OT5X,4.0
A1RPTVW5VEOSI,B00005Q5U5,5.0
A231WM2Z2JL0U3,B00005Q7DG,4.0
A5JLAU2ARJ0BO,B00005Q7DH,5.0
A231WM2Z2JL0U3,B00005Q7DI,4.0
A11D1KHM7DVOQK,B00005QBUR,4.0
AGXV8E7XK9J6H,B00005QBUU,4.0
A11D1KHM7DVOQK,B00005QBUU,4.0
A2BGZ52M908MJY,B00005QCO1,2.0
AT2J7H5TRZM8Z,B00005QCTX,4.0
A5JLAU2ARJ0BO,B00005QCU3,5.0
A2AEZQ3DGBBLPR,B00005QEY4,5.0
AT2J7H5TRZM8Z,B00005QFZF,4.0
A231WM2Z2JL0U3,B00005QFZF,5.0
AT2J7H5TRZM8Z,B00005QFZG,4.0
A5JLAU2ARJ0BO,B00005QFZG,5.0
A231WM2Z2JL0U3,B00005QFZG,5.0
A231WM2Z2JL0U3,B00005QI59,5.0
A149RNR5RH19YY,B00005QIPU,2.0
A2BGZ52M908MJY,B00005QJCU,3.0
A231WM2Z2JL0U3,B00005QJCU,4.0
A11D1KHM7DVOQK,B00005QT5J,2.0
A1RPTVW5VEOSI,B00005QWZ4,4.0
AGHZXQL9F94T9,B00005QWZ7,1.0
AT2J7H5TRZM8Z,B00005QXWH,4.0
A2AEZQ3DGBBLPR,B00005QXWI,5.0
A231WM2Z2JL0U3,B00005QXWI,5.0
A231WM2Z2JL0U3,B00005R098,4.0
A7Y6AVS576M03,B00005R867,5.0
A231WM2Z2JL0U3,B00005R8TR,4.0
A25HBO5V8S8SEA,B00005RFC1,5.0
A231WM2Z2JL0U3,B00005RG4N,3.0
AGHZXQL9F94T9,B00005RKO5,1.0
A2B7BUH8834Y6M,B00005S0M5,5.0
A2AEZQ3DGBBLPR,B00005T37X,5.0
A11D1KHM7DVOQK,B00005T39Y,4.0
A5JLAU2ARJ0BO,B00005T3B5,5.0
A2R6RA8FRBS608,B00005T3BP,5.0
AT2J7H5TRZM8Z,B00005T3DP,4.0
A7Y6AVS576M03,B00005T3DP,5.0
AT2J7H5TRZM8Z,B00005T3HO,4.0
A1JWSDDIH5Z7DV,B00005T3IW,5.0
A6FIAB28IS79,B00005T3ND,3.0
AT6CZDCP4TRGA,B00005T3Q2,5.0
A5JLAU2ARJ0BO,B00005T3RC,5.0
A5JLAU2ARJ0BO,B00005T3SM,5.0
A11D1KHM7DVOQK,B00005T3SP,4.0
A231WM2Z2JL0U3,B00005T3T6,5.0
A2B7BUH8834Y6M,B00005T3T6,5.0
A231WM2Z2JL0U3,B00005T3TL,5.0
AT2J7H5TRZM8Z,B00005T3V9,3.0
A1JWSDDIH5Z7DV,B00005T3WC,4.0
A1JWSDDIH5Z7DV,B00005T3WF,4.0
A7Y6AVS576M03,B00005T408,5.0
A6FIAB28IS79,B00005T408,4.0
A231WM2Z2JL0U3,B00005T6GZ,5.0
A231WM2Z2JL0U3,B00005U0I5,5.0
A1JWSDDIH5Z7DV,B00005U21I,5.0
A1JWSDDIH5Z7DV,B00005U7SD,5.0
A231WM2Z2JL0U3,B00005UE92,5.0
A25HBO5V8S8SEA,B00005UEA6,5.0
A1FR68QH6Z4YZM,B00005UK8Y,5.0
A2R6RA8FRBS608,B00005UKBG,5.0
A231WM2Z2JL0U3,B00005UKBX,5.0
ABH9D1TEOJ56E,B00005UKXM,4.0
A1FR68QH6Z4YZM,B00005UOSN,5.0
A25HBO5V8S8SEA,B00005UPRC,5.0
A25HBO5V8S8SEA,B00005UPRJ,5.0
A5JLAU2ARJ0BO,B00005USA7,5.0
A2R6RA8FRBS608,B00005USQ7,4.0
A231WM2Z2JL0U3,B00005UT2Q,4.0
A231WM2Z2JL0U3,B00005UT2S,5.0
A231WM2Z2JL0U3,B00005UT2T,5.0
A231WM2Z2JL0U3,B00005UT2U,5.0
AT6CZDCP4TRGA,B00005UV2R,1.0
A5JLAU2ARJ0BO,B00005V14C,5.0
A25HBO5V8S8SEA,B00005V1VJ,5.0
A11D1KHM7DVOQK,B00005V54U,5.0
AT2J7H5TRZM8Z,B00005V619,4.0
A5JLAU2ARJ0BO,B00005V619,5.0
A1F9Z42CFF9IAY,B00005V63T,4.0
A2AY4YUOX2N1BQ,B00005V8R8,4.0
A2AEZQ3DGBBLPR,B00005V9B5,5.0
A1MJMYLRTZ76ZX,B00005Y1Z6,5.0
A231WM2Z2JL0U3,B00005Y1Z6,5.0
A5JLAU2ARJ0BO,B00005Y3OM,4.0
A1RPTVW5VEOSI,B00005Y3OM,4.0
AT2J7H5TRZM8Z,B00005Y3V5,4.0
A1MJMYLRTZ76ZX,B00005Y3V5,4.0
A1MJMYLRTZ76ZX,B00005Y3V6,5.0
A5JLAU2ARJ0BO,B00005Y4QP,5.0
A231WM2Z2JL0U3,B00005Y7DO,5.0
A1F9Z42CFF9IAY,B00005YTVK,1.0
A2AEZQ3DGBBLPR,B00005YTX0,1.0
A2AY4YUOX2N1BQ,B00005YV57,5.0
A2AEZQ3DGBBLPR,B00005YVPI,5.0
A2AEZQ3DGBBLPR,B00005YXZE,5.0
A2AEZQ3DGBBLPR,B000060K55,5.0
A11D1KHM7DVOQK,B000060OEO,4.0
A5JLAU2ARJ0BO,B000062TTE,5.0
A149RNR5RH19YY,B000062TTF,5.0
A1F9Z42CFF9IAY,B000062VUO,4.0
A2B7BUH8834Y6M,B000062XUQ,5.0
A7Y6AVS576M03,B0000630MI,4.0
A5JLAU2ARJ0BO,B0000630MK,3.0
A25HBO5V8S8SEA,B0000630TK,5.0
A231WM2Z2JL0U3,B0000630TO,5.0
AGHZXQL9F94T9,B0000630TO,5.0
A1JWSDDIH5Z7DV,B0000631YV,5.0
A231WM2Z2JL0U3,B0000632FZ,5.0
A6FIAB28IS79,B0000632FZ,5.0
A1JWSDDIH5Z7DV,B0000632GH,5.0
A1JWSDDIH5Z7DV,B0000632GJ,5.0
A1JWSDDIH5Z7DV,B0000632GL,5.0
A5JLAU2ARJ0BO,B0000633EO,4.0
A2AEZQ3DGBBLPR,B00006341B,5.0
A203OCQQ12MAVT,B00006343W,1.0
A12DLJESJKM1OQ,B0000634T4,4.0
A5JLAU2ARJ0BO,B00006352Y,2.0
A231WM2Z2JL0U3,B000063574,5.0
AT2J7H5TRZM8Z,B0000635UX,3.0
ABH9D1TEOJ56E,B0000636RZ,4.0
A5JLAU2ARJ0BO,B0000638RV,5.0
A231WM2Z2JL0U3,B000063BGY,4.0
AGHZXQL9F94T9,B000063BGY,2.0
A5JLAU2ARJ0BO,B000063CUK,5.0
A231WM2Z2JL0U3,B000063CWO,4.0
AT2J7H5TRZM8Z,B000063CWP,4.0
A231WM2Z2JL0U3,B000063CWP,4.0
A5JLAU2ARJ0BO,B000063CWQ,5.0
A5JLAU2ARJ0BO,B000063EKP,5.0
ABH9D1TEOJ56E,B000063EN5,4.0
A11D1KHM7DVOQK,B000063ENL,4.0
AT2J7H5TRZM8Z,B000063LGR,5.0
ABH9D1TEOJ56E,B000063LHM,4.0
A2AEZQ3DGBBLPR,B000063S4I,5.0
A231WM2Z2JL0U3,B000063S4J,4.0
A2AEZQ3DGBBLPR,B000063SAT,5.0
A231WM2Z2JL0U3,B000063SGW,5.0
A25HBO5V8S8SEA,B000063TM4,5.0
A2AEZQ3DGBBLPR,B000063W55,5.0
A2AEZQ3DGBBLPR,B000063WP0,2.0
A231WM2Z2JL0U3,B000064076,5.0
AT2J7H5TRZM8Z,B00006412G,4.0
A231WM2Z2JL0U3,B00006412G,5.0
A5JLAU2ARJ0BO,B0000642RX,3.0
A5JLAU2ARJ0BO,B0000643XU,5.0
AT2J7H5TRZM8Z,B0000645C8,5.0
A231WM2Z2JL0U3,B0000645C8,4.0
AGHZXQL9F94T9,B0000645C8,5.0
A5JLAU2ARJ0BO,B0000645C9,5.0
A231WM2Z2JL0U3,B0000645C9,4.0
AGHZXQL9F94T9,B0000645C9,2.0
A1F9Z42CFF9IAY,B0000645C9,4.0
A231WM2Z2JL0U3,B0000645ED,5.0
A2AEZQ3DGBBLPR,B0000645V0,5.0
A2AEZQ3DGBBLPR,B0000645V1,5.0
A11D1KHM7DVOQK,B00006483U,2.0
AT2J7H5TRZM8Z,B00006484F,4.0
A5JLAU2ARJ0BO,B00006484F,1.0
A1MJMYLRTZ76ZX,B00006484F,5.0
A1MJMYLRTZ76ZX,B00006484G,5.0
A5JLAU2ARJ0BO,B0000655ZA,4.0
A12DLJESJKM1OQ,B0000658BE,5.0
A5JLAU2ARJ0BO,B0000658CD,4.0
A5JLAU2ARJ0BO,B0000658CG,5.0
A231WM2Z2JL0U3,B0000658CG,5.0
A231WM2Z2JL0U3,B0000658CH,5.0
A1RPTVW5VEOSI,B00006592V,4.0
A231WM2Z2JL0U3,B0000659A6,5.0
A5JLAU2ARJ0BO,B0000659A8,5.0
A231WM2Z2JL0U3,B0000659BH,4.0
AT6CZDCP4TRGA,B0000659TZ,3.0
A5JLAU2ARJ0BO,B0000659UB,5.0
AT2J7H5TRZM8Z,B0000659UN,4.0
A5JLAU2ARJ0BO,B0000659UN,5.0
A6FIAB28IS79,B000065BP9,5.0
A5JLAU2ARJ0BO,B000065BPC,5.0
A6FIAB28IS79,B000065BPC,4.0
A2B7BUH8834Y6M,B000065UTC,5.0
AGHZXQL9F94T9,B000065UTC,4.0
A12DLJESJKM1OQ,B000065UVY,5.0
A12DLJESJKM1OQ,B000065UWB,5.0
A7Y6AVS576M03,B000065UWF,5.0
AT2J7H5TRZM8Z,B000065V15,5.0
A2AY4YUOX2N1BQ,B0000665V7,5.0
A5JLAU2ARJ0BO,B000066AZ7,5.0
A231WM2Z2JL0U3,B000066CDG,3.0
A5JLAU2ARJ0BO,B000066E70,5.0
A231WM2Z2JL0U3,B000066E70,5.0
AT6CZDCP4TRGA,B000066HUA,4.0
A1JWSDDIH5Z7DV,B000066HUB,5.0
A2R6RA8FRBS608,B000066HUC,5.0
A2R6RA8FRBS608,B000066HUD,4.0
A231WM2Z2JL0U3,B000066JQU,5.0
A1JWSDDIH5Z7DV,B000066R5Y,5.0
A6FIAB28IS79,B000066R6M,4.0
A7Y6AVS576M03,B000066R6P,5.0
AT2J7H5TRZM8Z,B000066R6S,5.0
A5JLAU2ARJ0BO,B000066S2B,5.0
A2AEZQ3DGBBLPR,B000066TPN,4.0
A231WM2Z2JL0U3,B000066TPN,4.0
A2AEZQ3DGBBLPR,B000066TPO,5.0
AT2J7H5TRZM8Z,B000067BEG,5.0
A5JLAU2ARJ0BO,B000067DKB,5.0
A231WM2Z2JL0U3,B000067NO5,5.0
A231WM2Z2JL0U3,B000067NO6,4.0
A5JLAU2ARJ0BO,B000067QFC,4.0
A3OXHLG6DIBRW8,B000067REG,5.0
A5JLAU2ARJ0BO,B000067RMT,4.0
A2R6RA8FRBS608,B000067RVL,5.0
A3OXHLG6DIBRW8,B000067S60,4.0
A2R6RA8FRBS608,B000067S6V,4.0
A2AEZQ3DGBBLPR,B000067S9Y,5.0
A2R6RA8FRBS608,B000067SQP,4.0
A3OXHLG6DIBRW8,B000067VBL,3.0
A2R6RA8FRBS608,B000067VBL,5.0
A2R6RA8FRBS608,B000067VBM,5.0
A2R6RA8FRBS608,B000067VC3,5.0
ABH9D1TEOJ56E,B000067VKY,5.0
A12DLJESJKM1OQ,B000067VKY,5.0
A231WM2Z2JL0U3,B000068BQJ,5.0
AT2J7H5TRZM8Z,B000068BRB,5.0
A231WM2Z2JL0U3,B000068BRB,4.0
AT2J7H5TRZM8Z,B000068BRE,5.0
A231WM2Z2JL0U3,B000068BRE,5.0
A231WM2Z2JL0U3,B000068BRK,5.0
A2B7BUH8834Y6M,B000068BSC,5.0
A2R6RA8FRBS608,B000068CNT,5.0
A25HBO5V8S8SEA,B000068CS0,5.0
A5JLAU2ARJ0BO,B000068DB8,5.0
A2AEZQ3DGBBLPR,B000068IGG,5.0
A2AEZQ3DGBBLPR,B000068IGI,5.0
A25HBO5V8S8SEA,B000068IL8,5.0
A5JLAU2ARJ0BO,B000068MGO,4.0
A2AEZQ3DGBBLPR,B000068MP5,5.0
A5JLAU2ARJ0BO,B000068MQE,5.0
A6FIAB28IS79,B000068NYF,5.0
A203OCQQ12MAVT,B000068O16,5.0
A203OCQQ12MAVT,B000068O1A,5.0
A203OCQQ12MAVT,B000068O3C,5.0
A203OCQQ12MAVT,B000068O4D,5.0
A203OCQQ12MAVT,B000068O4J,5.0
A203OCQQ12MAVT,B000068OEO,5.0
A5JLAU2ARJ0BO,B000068OJL,1.0
A5JLAU2ARJ0BO,B000068OJM,4.0
ABH9D1TEOJ56E,B000068PE8,3.0
AT6CZDCP4TRGA,B000068PL7,5.0
A12DLJESJKM1OQ,B000068U1L,4.0
A5JLAU2ARJ0BO,B000069092,4.0
A11D1KHM7DVOQK,B000069106,4.0
A25HBO5V8S8SEA,B0000691IO,5.0
A231WM2Z2JL0U3,B0000691IO,5.0
A25HBO5V8S8SEA,B0000691IQ,5.0
A231WM2Z2JL0U3,B0000691LX,3.0
AT2J7H5TRZM8Z,B0000696HN,5.0
A231WM2Z2JL0U3,B0000696R8,5.0
A1MJMYLRTZ76ZX,B000069AT6,5.0
A1MJMYLRTZ76ZX,B000069AT9,5.0
AGHZXQL9F94T9,B000069BJ9,2.0
AT6CZDCP4TRGA,B000069E1H,1.0
A12DLJESJKM1OQ,B000069FL3,2.0
AT6CZDCP4TRGA,B000069J56,2.0
AGHZXQL9F94T9,B000069J56,4.0
A25HBO5V8S8SEA,B000069JWS,5.0
A25HBO5V8S8SEA,B000069JWT,5.0
A5JLAU2ARJ0BO,B000069K98,5.0
A1F9Z42CFF9IAY,B000069K98,3.0
A5JLAU2ARJ0BO,B00006A8ZP,1.0
A25HBO5V8S8SEA,B00006AE2W,5.0
A25HBO5V8S8SEA,B00006AE3K,5.0
A11D1KHM7DVOQK,B00006AG1G,3.0
A2AEZQ3DGBBLPR,B00006ANXP,4.0
A1JWSDDIH5Z7DV,B00006ANYU,5.0
A1JWSDDIH5Z7DV,B00006ANYV,5.0
A5JLAU2ARJ0BO,B00006B12C,5.0
A231WM2Z2JL0U3,B00006B1HC,5.0
A25HBO5V8S8SEA,B00006B6JH,5.0
A6FIAB28IS79,B00006B722,5.0
A1F9Z42CFF9IAY,B00006B7DA,5.0
A5JLAU2ARJ0BO,B00006B7HB,5.0
A231WM2Z2JL0U3,B00006B7HB,5.0
A6FIAB28IS79,B00006B7LO,5.0
A203OCQQ12MAVT,B00006B7RU,5.0
A25HBO5V8S8SEA,B00006B7WN,5.0
A25HBO5V8S8SEA,B00006B7WT,5.0
A1JWSDDIH5Z7DV,B00006B80L,5.0
A5JLAU2ARJ0BO,B00006B80O,5.0
A25HBO5V8S8SEA,B00006B815,5.0
A5JLAU2ARJ0BO,B00006B85B,5.0
A25HBO5V8S8SEA,B00006B8ZL,5.0
AKT8TGIT6VVZ5,B00006B938,5.0
AT6CZDCP4TRGA,B00006B9H9,3.0
A149RNR5RH19YY,B00006B9HC,4.0
A149RNR5RH19YY,B00006B9HP,4.0
A1MJMYLRTZ76ZX,B00006B9Q7,5.0
A25HBO5V8S8SEA,B00006B9QA,5.0
A25HBO5V8S8SEA,B00006B9QE,5.0
A25HBO5V8S8SEA,B00006B9QG,5.0
A11D1KHM7DVOQK,B00006B9WE,3.0
A25HBO5V8S8SEA,B00006B9ZA,5.0
A231WM2Z2JL0U3,B00006B9ZB,5.0
A25HBO5V8S8SEA,B00006BA0B,5.0
A5JLAU2ARJ0BO,B00006BAVI,2.0
A25HBO5V8S8SEA,B00006BAW0,5.0
A25HBO5V8S8SEA,B00006BBY4,5.0
A2B7BUH8834Y6M,B00006BC2H,5.0
A1MJMYLRTZ76ZX,B00006BC2K,5.0
A5JLAU2ARJ0BO,B00006BH7F,5.0
AT6CZDCP4TRGA,B00006BMQS,1.0
A2AEZQ3DGBBLPR,B00006BSTP,5.0
A2AEZQ3DGBBLPR,B00006D2LI,5.0
A5JLAU2ARJ0BO,B00006DY6J,4.0
A25HBO5V8S8SEA,B00006DY6K,5.0
AGHZXQL9F94T9,B00006DY6K,2.0
AGHZXQL9F94T9,B00006DY6M,1.0
AT2J7H5TRZM8Z,B00006F2MW,5.0
A12DLJESJKM1OQ,B00006F2MW,4.0
A12DLJESJKM1OQ,B00006FMPE,5.0
AGHZXQL9F94T9,B00006FMPE,3.0
AKT8TGIT6VVZ5,B00006FRJK,5.0
AKT8TGIT6VVZ5,B00006FRO9,5.0
A2AEZQ3DGBBLPR,B00006FROK,1.0
A3OXHLG6DIBRW8,B00006FXHQ,4.0
A12DLJESJKM1OQ,B00006FXHQ,3.0
A203OCQQ12MAVT,B00006FXR9,3.0
A25HBO5V8S8SEA,B00006GETC,5.0
A25HBO5V8S8SEA,B00006GJ79,5.0
A231WM2Z2JL0U3,B00006HCCK,5.0
A1F9Z42CFF9IAY,B00006HCCK,5.0
A25HBO5V8S8SEA,B00006HCCS,5.0
A5JLAU2ARJ0BO,B00006HCCS,5.0
A25HBO5V8S8SEA,B00006HCHH,5.0
A6FIAB28IS79,B00006HCHH,5.0
AT2J7H5TRZM8Z,B00006HCJ4,5.0
A231WM2Z2JL0U3,B00006HCJI,4.0
A25HBO5V8S8SEA,B00006HGW0,5.0
AKT8TGIT6VVZ5,B00006HGZL,5.0
A7Y6AVS576M03,B00006HMD8,5.0
A2CL818RN52NWN,B00006HMD8,5.0
A231WM2Z2JL0U3,B00006HMPK,5.0
A2AEZQ3DGBBLPR,B00006HMPM,5.0
A11D1KHM7DVOQK,B00006HMPR,1.0
A11D1KHM7DVOQK,B00006HMPZ,4.0
A25HBO5V8S8SEA,B00006HMRS,5.0
A25HBO5V8S8SEA,B00006HMRW,5.0
A25HBO5V8S8SEA,B00006HMRY,5.0
A25HBO5V8S8SEA,B00006HNXM,5.0
A5JLAU2ARJ0BO,B00006HOAU,2.0
A1FR68QH6Z4YZM,B00006HODA,5.0
A5JLAU2ARJ0BO,B00006HOGN,5.0
A2R6RA8FRBS608,B00006HON3,4.0
A25HBO5V8S8SEA,B00006HP8E,5.0
A25HBO5V8S8SEA,B00006HPBG,5.0
A2AEZQ3DGBBLPR,B00006HQEI,1.0
A25HBO5V8S8SEA,B00006HTE2,5.0
A25HBO5V8S8SEA,B00006HVWS,5.0
A25HBO5V8S8SEA,B00006HVWU,5.0
A25HBO5V8S8SEA,B00006HW3I,5.0
A25HBO5V8S8SEA,B00006HW3P,5.0
A1FR68QH6Z4YZM,B00006HWZ5,5.0
A25HBO5V8S8SEA,B00006HXF4,5.0
A5JLAU2ARJ0BO,B00006HXF4,2.0
A5JLAU2ARJ0BO,B00006HXJ6,5.0
A2R6RA8FRBS608,B00006HXLO,5.0
A5JLAU2ARJ0BO,B00006HXRA,5.0
A12DLJESJKM1OQ,B00006HXRA,4.0
A25HBO5V8S8SEA,B00006HY97,5.0
A1MJMYLRTZ76ZX,B00006HYFE,5.0
AT6CZDCP4TRGA,B00006HYJ5,3.0
A2AEZQ3DGBBLPR,B00006HYJ5,3.0
A5JLAU2ARJ0BO,B00006HYKM,1.0
A149RNR5RH19YY,B00006HYKM,2.0
A231WM2Z2JL0U3,B00006HYKM,5.0
A12DLJESJKM1OQ,B00006HYMK,1.0
AGHZXQL9F94T9,B00006HYMK,2.0
A2AEZQ3DGBBLPR,B00006HYOR,5.0
A2AEZQ3DGBBLPR,B00006HYPE,5.0
A5JLAU2ARJ0BO,B00006HYPV,1.0
A5JLAU2ARJ0BO,B00006HYRG,5.0
A5JLAU2ARJ0BO,B00006HYWR,1.0
A3OXHLG6DIBRW8,B00006HYYH,4.0
A2AEZQ3DGBBLPR,B00006HYYQ,2.0
A231WM2Z2JL0U3,B00006HZ0L,5.0
A25HBO5V8S8SEA,B00006HZJM,5.0
AGXV8E7XK9J6H,B00006I533,3.0
AGXV8E7XK9J6H,B00006I53S,4.0
AKT8TGIT6VVZ5,B00006I53V,4.0
A2B7BUH8834Y6M,B00006I53W,5.0
AKT8TGIT6VVZ5,B00006I53X,5.0
AKT8TGIT6VVZ5,B00006I57N,1.0
AKT8TGIT6VVZ5,B00006I57P,5.0
AKT8TGIT6VVZ5,B00006I57Q,5.0
A1MJMYLRTZ76ZX,B00006I5BN,5.0
AKT8TGIT6VVZ5,B00006I5DQ,5.0
AKT8TGIT6VVZ5,B00006I5E0,5.0
AKT8TGIT6VVZ5,B00006I5E1,5.0
AKT8TGIT6VVZ5,B00006I5E4,4.0
A1FR68QH6Z4YZM,B00006I5E4,5.0
A203OCQQ12MAVT,B00006I5EQ,5.0
A231WM2Z2JL0U3,B00006I5FQ,3.0
A6FIAB28IS79,B00006I5FQ,5.0
A231WM2Z2JL0U3,B00006I5FR,4.0
A203OCQQ12MAVT,B00006I5JC,5.0
AKT8TGIT6VVZ5,B00006I5JM,5.0
A12DLJESJKM1OQ,B00006I5JQ,5.0
A25HBO5V8S8SEA,B00006I5NW,5.0
AT6CZDCP4TRGA,B00006I5O4,4.0
AT6CZDCP4TRGA,B00006I5O5,2.0
A11D1KHM7DVOQK,B00006I5ST,4.0
AT2J7H5TRZM8Z,B00006I5T8,4.0
A6FIAB28IS79,B00006I5UH,4.0
A2R6RA8FRBS608,B00006I5V6,4.0
A6FIAB28IS79,B00006I5VX,5.0
A6FIAB28IS79,B00006I5WJ,5.0
A7Y6AVS576M03,B00006IAAL,3.0
A2R6RA8FRBS608,B00006IAAN,5.0
A6FIAB28IS79,B00006IAAN,1.0
A2R6RA8FRBS608,B00006IBLQ,5.0
A6FIAB28IS79,B00006ICIW,5.0
ABH9D1TEOJ56E,B00006IIU1,3.0
A12DLJESJKM1OQ,B00006IIU1,4.0
A12DLJESJKM1OQ,B00006IIU3,5.0
AT2J7H5TRZM8Z,B00006IIV1,4.0
A5JLAU2ARJ0BO,B00006IJO4,5.0
A3OXHLG6DIBRW8,B00006IJO9,2.0
AT6CZDCP4TRGA,B00006IKCS,4.0
AT2J7H5TRZM8Z,B00006IR39,4.0
A5JLAU2ARJ0BO,B00006IR39,5.0
AGHZXQL9F94T9,B00006IR39,2.0
A12DLJESJKM1OQ,B00006IRUL,5.0
A1JWSDDIH5Z7DV,B00006IS4N,5.0
AT2J7H5TRZM8Z,B00006IS65,2.0
A231WM2Z2JL0U3,B00006IS65,5.0
A12DLJESJKM1OQ,B00006IUSY,3.0
A2R6RA8FRBS608,B00006IW1X,4.0
A6FIAB28IS79,B00006IW1X,5.0
AT6CZDCP4TRGA,B00006J054,1.0
A149RNR5RH19YY,B00006J08P,3.0
AT6CZDCP4TRGA,B00006J09J,4.0
AT6CZDCP4TRGA,B00006J6RN,4.0
A1MJMYLRTZ76ZX,B00006J6RN,5.0
AGHZXQL9F94T9,B00006J6RN,5.0
A231WM2Z2JL0U3,B00006JHTQ,4.0
A6FIAB28IS79,B00006JHTQ,5.0
A231WM2Z2JL0U3,B00006JI6T,5.0
A25HBO5V8S8SEA,B00006JI6U,5.0
A1FR68QH6Z4YZM,B00006JI6U,5.0
A231WM2Z2JL0U3,B00006JI6U,5.0
A1FR68QH6Z4YZM,B00006JI6V,5.0
A2B7BUH8834Y6M,B00006JI73,5.0
A2B7BUH8834Y6M,B00006JI9K,5.0
A11D1KHM7DVOQK,B00006JILW,4.0
AT2J7H5TRZM8Z,B00006JKXN,2.0
A231WM2Z2JL0U3,B00006JKXN,4.0
AGHZXQL9F94T9,B00006JKXN,4.0
ABH9D1TEOJ56E,B00006JLOS,4.0
ABH9D1TEOJ56E,B00006JLOT,3.0
A12DLJESJKM1OQ,B00006JLOT,5.0
A231WM2Z2JL0U3,B00006JLWJ,5.0
AT2J7H5TRZM8Z,B00006JM1W,4.0
AT2J7H5TRZM8Z,B00006JN2R,4.0
A5JLAU2ARJ0BO,B00006JN3G,5.0
A1MJMYLRTZ76ZX,B00006JNCM,5.0
AGHZXQL9F94T9,B00006JP3Q,1.0
A203OCQQ12MAVT,B00006JPD1,5.0
A203OCQQ12MAVT,B00006JQ3D,5.0
A12DLJESJKM1OQ,B00006JQEJ,4.0
A3OXHLG6DIBRW8,B00006JQLB,4.0
A3OXHLG6DIBRW8,B00006JQLD,4.0
A5JLAU2ARJ0BO,B00006JQQ6,5.0
A2AEZQ3DGBBLPR,B00006JU62,5.0
A2R6RA8FRBS608,B00006L43O,5.0
A5JLAU2ARJ0BO,B00006L9CT,5.0
A12DLJESJKM1OQ,B00006L9CT,5.0
A5JLAU2ARJ0BO,B00006LFI5,5.0
A231WM2Z2JL0U3,B00006LHEE,5.0
A1MJMYLRTZ76ZX,B00006LHEL,4.0
A231WM2Z2JL0U3,B00006LHES,4.0
AT2J7H5TRZM8Z,B00006LHO7,5.0
A25HBO5V8S8SEA,B00006LHRD,5.0
A11D1KHM7DVOQK,B00006LHRV,2.0
A2B7BUH8834Y6M,B00006LK1O,4.0
A231WM2Z2JL0U3,B00006LL8P,5.0
A25HBO5V8S8SEA,B00006LL8X,5.0
A1FR68QH6Z4YZM,B00006LL8Y,1.0
A25HBO5V8S8SEA,B00006LL8Z,5.0
A25HBO5V8S8SEA,B00006LL99,5.0
A231WM2Z2JL0U3,B00006LS92,3.0
A12DLJESJKM1OQ,B00006LS92,5.0
A231WM2Z2JL0U3,B00006LU7D,4.0
A231WM2Z2JL0U3,B00006LU7E,4.0
A231WM2Z2JL0U3,B00006LUJZ,4.0
AGHZXQL9F94T9,B00006LUJZ,2.0
AT2J7H5TRZM8Z,B00006LV79,4.0
ABH9D1TEOJ56E,B00006LV79,4.0
A231WM2Z2JL0U3,B00006LV79,3.0
A5JLAU2ARJ0BO,B00006OLCT,5.0
A3OXHLG6DIBRW8,B00006OX6B,3.0
A231WM2Z2JL0U3,B00006OX95,5.0
A5JLAU2ARJ0BO,B00006OX9D,5.0
A2AY4YUOX2N1BQ,B00006RH5I,4.0
A1RPTVW5VEOSI,B00006RH5I,5.0
A1MJMYLRTZ76ZX,B00006RSIZ,5.0
AT2J7H5TRZM8Z,B00006RSJ1,5.0
A5JLAU2ARJ0BO,B00006RSJ1,4.0
A12DLJESJKM1OQ,B00006RSJ1,5.0
A5JLAU2ARJ0BO,B00006RSK5,5.0
A5JLAU2ARJ0BO,B00006RU4L,5.0
A5JLAU2ARJ0BO,B00006RVH4,3.0
A2B7BUH8834Y6M,B00006RVK4,5.0
A7Y6AVS576M03,B00006RVNH,5.0
A5JLAU2ARJ0BO,B00006RYUX,5.0
A5JLAU2ARJ0BO,B00006RZ1E,3.0
A231WM2Z2JL0U3,B00006SG3W,5.0
A1F9Z42CFF9IAY,B00007079A,3.0
AKT8TGIT6VVZ5,B0000709SU,5.0
A1MJMYLRTZ76ZX,B000071A7U,4.0
A1F9Z42CFF9IAY,B000071A7U,4.0
A2AEZQ3DGBBLPR,B000071NXU,3.0
A5JLAU2ARJ0BO,B000071NY3,5.0
A2AEZQ3DGBBLPR,B000071NY3,5.0
AT2J7H5TRZM8Z,B0000721YG,4.0
A12DLJESJKM1OQ,B000075AEV,4.0
A6FIAB28IS79,B000075UZ7,5.0
A2AEZQ3DGBBLPR,B000078WFV,5.0
A25HBO5V8S8SEA,B0000799QX,5.0
